task,label_set,encoder,donor_set,arm,design,fold,repeat,draw,method,alpha,score,coverage,width_mean,width_median,K,n_T,n_C,finite,coverage_sd_over_reps,width_sd_over_reps,interval_score,miss_above,miss_below,n_eff,n_eff_frac,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,n_reps,calibration_unit,n_units_in_pool,n_cal_units,n_C_donors,n_T_donors,n_T_spots_natural,n_T_spots_matched,n_match_target,n_E,n_E_slides,n_cells,n_slides,pearson_mean,pearson_n_genes,cal_donors,difference_list,arm_difference_list,width_mean_spotgene
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,0,hcp,0.1,abs,1.0,,,6.0,35996,12609,False,,,,0.0,0.0,10041.980027388163,0.7964136749455281,84800,84800,1.0,1696,1,donor,23,6,6,17,59915,35996,35996,1696,1,50,1,0.3516733674870445,50,INT1;INT12;INT13;INT2;INT5;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,0,dwr,0.1,abs,1.0,,,6.0,35996,12609,False,0.0,,,0.0,0.0,,,16960000,16960000,1.0,0,200,donor,23,6,6,17,59915,35996,35996,1696,1,50,1,0.3516733674870445,50,INT1;INT12;INT13;INT2;INT5;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,1,pooled,0.1,abs,0.7382547169811322,2.1200385823551104,1.9792245167035545,20533.0,35996,20533,True,,,4.336659037804484,0.013714622641509435,0.24803066037735852,20533.0,1.0,0,84800,0.0,0,1,donor,23,6,6,17,51991,35996,35996,1696,1,50,1,0.36276103133408333,50,INT16;INT18;INT20;INT22;INT4;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.1200385823551104
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,1,hcp,0.1,abs,1.0,,,6.0,35996,20533,False,,,,0.0,0.0,16784.626015468428,0.8174463554019592,84800,84800,1.0,1696,1,donor,23,6,6,17,51991,35996,35996,1696,1,50,1,0.36276103133408333,50,INT16;INT18;INT20;INT22;INT4;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,1,dwr,0.1,abs,1.0,,,6.0,35996,20533,False,0.0,,,0.0,0.0,,,16960000,16960000,1.0,0,200,donor,23,6,6,17,51991,35996,35996,1696,1,50,1,0.36276103133408333,50,INT16;INT18;INT20;INT22;INT4;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,2,pooled,0.1,abs,0.911320754716981,2.1744010462837835,2.106658460998898,17614.0,35996,17614,True,,,2.607500923594381,0.03992924528301887,0.04875000000000001,17614.0,1.0,0,84800,0.0,0,1,donor,23,6,6,17,54910,35996,35996,1696,1,50,1,0.313895939700794,50,INT10;INT11;INT15;INT16;INT20;INT5,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.174401046283783
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,17614,False,,,,0.0,0.0,13031.72414850475,0.7398503547464943,84800,84800,1.0,1696,1,donor,23,6,6,17,54910,35996,35996,1696,1,50,1,0.313895939700794,50,INT10;INT11;INT15;INT16;INT20;INT5,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,a1_rule_K6,donor,INT9,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,17614,False,0.0,,,0.0,0.0,,,16960000,16960000,1.0,0,200,donor,23,6,6,17,54910,35996,35996,1696,1,50,1,0.313895939700794,50,INT10;INT11;INT15;INT16;INT20;INT5,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,resnet50,24,random,random,0,0,0,pooled,0.1,abs,0.8777406920185983,1.7276002937909265,1.6666246896809993,11170.0,35996,11170,True,,,2.4474993072328473,0.0836988033606075,0.038560504620794425,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5736105019042207,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7276002937909263
CCRCC,shipped,resnet50,24,random,random,0,0,0,hcp,0.1,abs,0.8777406920185983,1.7276002937909265,1.6666246896809993,11170.0,35996,11170,True,,,2.4474993072328473,0.0836988033606075,0.038560504620794425,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5736105019042207,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7276002937909263
CCRCC,shipped,resnet50,24,random,random,0,0,0,dwr,0.1,abs,0.8777406920185983,1.7276002937909265,1.6666246896809993,11170.0,35996,11170,True,,,2.4474993072328473,0.0836988033606075,0.038560504620794425,,,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5736105019042207,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,0,1,0,pooled,0.1,abs,0.8758519519277902,1.71621531475071,1.6581729551515898,11170.0,35996,11170,True,,,2.4449535747659623,0.08529368718255832,0.03885436088965152,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5739125561239107,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7162153147507104
CCRCC,shipped,resnet50,24,random,random,0,1,0,hcp,0.1,abs,0.8758519519277902,1.71621531475071,1.6581729551515898,11170.0,35996,11170,True,,,2.4449535747659623,0.08529368718255832,0.03885436088965152,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5739125561239107,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7162153147507104
CCRCC,shipped,resnet50,24,random,random,0,1,0,dwr,0.1,abs,0.8758519519277902,1.71621531475071,1.6581729551515898,11170.0,35996,11170,True,,,2.4449535747659623,0.08529368718255832,0.03885436088965152,,,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5739125561239107,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,0,2,0,pooled,0.1,abs,0.8779729005656005,1.7236104016941363,1.6666788258607852,11170.0,35996,11170,True,,,2.4211648809886315,0.08266369003385814,0.03936340940054148,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.570814229481265,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7236104016941363
CCRCC,shipped,resnet50,24,random,random,0,2,0,hcp,0.1,abs,0.8779729005656005,1.7236104016941363,1.6666788258607852,11170.0,35996,11170,True,,,2.4211648809886315,0.08266369003385814,0.03936340940054148,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.570814229481265,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7236104016941363
CCRCC,shipped,resnet50,24,random,random,0,2,0,dwr,0.1,abs,0.8779729005656005,1.7236104016941363,1.6666788258607852,11170.0,35996,11170,True,,,2.4211648809886315,0.08266369003385814,0.03936340940054148,,,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.570814229481265,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,0,3,0,pooled,0.1,abs,0.8794346499130279,1.7290373378181054,1.6778721755729988,11170.0,35996,11170,True,,,2.4442397648811407,0.08330420238290794,0.03726114770406414,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5718884543288032,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7290373378181059
CCRCC,shipped,resnet50,24,random,random,0,3,0,hcp,0.1,abs,0.8794346499130279,1.7290373378181054,1.6778721755729988,11170.0,35996,11170,True,,,2.4442397648811407,0.08330420238290794,0.03726114770406414,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5718884543288032,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7290373378181059
CCRCC,shipped,resnet50,24,random,random,0,3,0,dwr,0.1,abs,0.8794346499130279,1.7290373378181054,1.6778721755729988,11170.0,35996,11170,True,,,2.4442397648811407,0.08330420238290794,0.03726114770406414,,,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.5718884543288032,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,0,4,0,pooled,0.1,abs,0.8761732720660672,1.724626276141344,1.6750171809467371,11170.0,35996,11170,True,,,2.477195288550784,0.08668747361522303,0.03713925431870973,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.573352306492708,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7246262761413442
CCRCC,shipped,resnet50,24,random,random,0,4,0,hcp,0.1,abs,0.8761732720660672,1.724626276141344,1.6750171809467371,11170.0,35996,11170,True,,,2.477195288550784,0.08668747361522303,0.03713925431870973,11170.0,1.0,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.573352306492708,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7246262761413442
CCRCC,shipped,resnet50,24,random,random,0,4,0,dwr,0.1,abs,0.8761732720660672,1.724626276141344,1.6750171809467371,11170.0,35996,11170,True,,,2.477195288550784,0.08668747361522303,0.03713925431870973,,,0,918550,0.0,0,1,spot,55849,11170,24,24,44679,35996,35996,18371,24,1200,24,0.573352306492708,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,1,0,0,pooled,0.1,abs,0.878343618037164,1.7186557854842688,1.665756090111867,13531.0,35996,13531,True,,,2.421879158629721,0.08240914112484024,0.039247240837995676,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5746802613554153,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.718655785484269
CCRCC,shipped,resnet50,24,random,random,1,0,0,hcp,0.1,abs,0.878343618037164,1.7186557854842688,1.665756090111867,13531.0,35996,13531,True,,,2.421879158629721,0.08240914112484024,0.039247240837995676,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5746802613554153,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.718655785484269
CCRCC,shipped,resnet50,24,random,random,1,0,0,dwr,0.1,abs,0.878343618037164,1.7186557854842688,1.665756090111867,13531.0,35996,13531,True,,,2.421879158629721,0.08240914112484024,0.039247240837995676,,,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5746802613554153,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,1,1,0,pooled,0.1,abs,0.8761127547191819,1.719525085368363,1.6656150192403443,13531.0,35996,13531,True,,,2.461460770138141,0.0847803843609186,0.039106860919899455,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5578187495870773,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7195250853683635
CCRCC,shipped,resnet50,24,random,random,1,1,0,hcp,0.1,abs,0.8761127547191819,1.719525085368363,1.6656150192403443,13531.0,35996,13531,True,,,2.461460770138141,0.0847803843609186,0.039106860919899455,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5578187495870773,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7195250853683635
CCRCC,shipped,resnet50,24,random,random,1,1,0,dwr,0.1,abs,0.8761127547191819,1.719525085368363,1.6656150192403443,13531.0,35996,13531,True,,,2.461460770138141,0.0847803843609186,0.039106860919899455,,,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5578187495870773,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,1,2,0,pooled,0.1,abs,0.8755745916579425,1.7276125577648664,1.6682738400350754,13531.0,35996,13531,True,,,2.4785279185922526,0.08722930686371481,0.03719610147834272,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5824593067618427,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7276125577648667
CCRCC,shipped,resnet50,24,random,random,1,2,0,hcp,0.1,abs,0.8755745916579425,1.7276125577648664,1.6682738400350754,13531.0,35996,13531,True,,,2.4785279185922526,0.08722930686371481,0.03719610147834272,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5824593067618427,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7276125577648667
CCRCC,shipped,resnet50,24,random,random,1,2,0,dwr,0.1,abs,0.8755745916579425,1.7276125577648664,1.6682738400350754,13531.0,35996,13531,True,,,2.4785279185922526,0.08722930686371481,0.03719610147834272,,,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5824593067618427,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,resnet50,24,random,random,1,3,0,pooled,0.1,abs,0.879164411595029,1.7234254031264937,1.6661429964933325,13531.0,35996,13531,True,,,2.409064362268208,0.0830735689809968,0.03776201942397426,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5681845656286654,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7234254031264935
CCRCC,shipped,resnet50,24,random,random,1,3,0,hcp,0.1,abs,0.879164411595029,1.7234254031264937,1.6661429964933325,13531.0,35996,13531,True,,,2.409064362268208,0.0830735689809968,0.03776201942397426,13531.0,1.0,0,328450,0.0,0,1,spot,67651,13531,24,24,54120,35996,35996,6569,24,1200,24,0.5681845656286654,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.7234254031264935
