task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,3,30406,27763,0.9130763665066105,1.9806401285930408,0.4837439889022726,30406,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,4,36559,33429,0.9143849667660494,1.9599265057851691,0.5487343927367406,36559,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,5,46222,42152,0.9119466920514041,1.933340978727662,0.6346405492784821,46222,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,6,57933,52143,0.900056962353063,1.8897440658821396,0.7382321968372948,57933,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,7,70642,59294,0.8393590215452563,1.8564085127296792,0.884165548204326,70642,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,8,89402,56774,0.6350417216617078,1.8263025173514016,1.0758035859097113,89402,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND159,predicted_value_decile,9,147461,47275,0.3205932416028645,1.8170650311777352,1.473635454882986,147461,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,0,78053,75649,0.9692004151025585,2.0713562619309958,0.05494135895641423,78053,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,1,46857,45457,0.9701218601276224,2.167802186039439,0.2919994507057377,46857,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,2,38944,37713,0.9683905094494659,2.2115541707323336,0.4072053105300239,38944,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,3,37505,36163,0.9642181042527663,2.22508144747367,0.4939716371150513,37505,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,4,40681,39150,0.9623657235564514,2.2055965449933628,0.5752965431497505,40681,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,5,49615,47533,0.9580368840068527,2.194020048120528,0.6658558399677517,49615,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,6,62996,59471,0.9440440662899232,2.177830177213633,0.7702048883808099,62996,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,7,79062,71511,0.9044926766335282,2.1920384674369484,0.9003470229455997,79062,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,8,91449,76952,0.8414744830451946,2.2360490034062703,1.0760164562351693,91449,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND160,predicted_value_decile,9,86688,57981,0.6688468992248062,2.3250408433116463,1.4309743301768987,86688,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,0,32978,31168,0.9451149251015829,2.0252180430893323,0.01499899080447571,32978,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,1,22511,20604,0.9152858602461019,2.083356123117587,0.27674337077567635,22511,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,2,22952,20509,0.8935604740327641,2.1044590425807117,0.38276297408722554,22952,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,3,26163,22866,0.8739823414746015,2.1224297254233075,0.47687203593517086,26163,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,4,32828,27765,0.8457719020348483,2.1259492539714575,0.5641633362954261,32828,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,5,43790,35681,0.8148207353277004,2.1145738182233385,0.6603782345427038,43790,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,6,57359,44827,0.7815164141634269,2.092945990385118,0.7730567259224794,57359,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,7,66957,49837,0.7443135146437265,2.064348784481085,0.9061952482096719,66957,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,8,66961,44283,0.6613252490255522,2.0233715800988636,1.0649382779715058,66961,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND161,predicted_value_decile,9,43751,26179,0.5983634659779205,1.9963174502439944,1.344121844179276,43751,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,0,121516,116949,0.9624164719049343,2.0494833885043944,0.09200923531289089,121516,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,1,64317,61790,0.9607102321314738,1.9694852498173112,0.28953890009639754,64317,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,2,49045,47274,0.9638903048221021,1.9195725067540015,0.3460480828352788,49045,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,3,42410,40886,0.9640650789908041,1.8825959568792738,0.3988457404282598,42410,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,4,38391,37025,0.9644187439764528,1.8651898597653096,0.4689493137836667,38391,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,5,32113,30902,0.9622894155015103,1.8319165123450782,0.5472033920623073,32113,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,6,23047,21991,0.9541805874951187,1.8211799529222892,0.6541479351298434,23047,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,7,12577,10928,0.8688876520632901,1.8465550257290093,0.7958721152699372,12577,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,8,6037,4026,0.6668875269173431,1.8938536253002318,0.9796589650281596,6037,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,full,0.1,MEND162,predicted_value_decile,9,1897,409,0.21560358460727463,1.9412096633870914,1.2623674858225982,1897,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,0,1030,972,0.9436893203883495,2.504364487731341,0.3471206146536521,1030,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,1,1609,1513,0.9403356121814792,2.477236655871271,0.5160801272869406,1609,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,2,2471,2291,0.9271549979765277,2.4934268767705383,0.6376456519651393,2471,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,3,4287,3983,0.9290879402845813,2.3781344193747085,0.639412568726127,4287,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,4,7550,7017,0.9294039735099338,2.327162471543874,0.6780443850889901,7550,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,5,12684,11920,0.9397666351308736,2.3105672777958453,0.7713824957562184,12684,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,6,18530,17638,0.9518618456556934,2.3194811306833514,0.9030408880868861,18530,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,7,23807,22886,0.961313899273323,2.375832951574117,1.1000528829493426,23807,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,8,32872,29585,0.9000060842054027,2.417090580509248,1.3448748352986584,32872,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,9,75112,54240,0.7221216316966663,2.4505803104863406,1.8624798426017148,75112,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,0,7284,6266,0.8602416254805052,2.2058266352193163,0.2610723504910163,7284,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,1,9970,8902,0.8928786359077232,2.2162920891580993,0.48115863704394435,9970,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,2,11200,10156,0.9067857142857143,2.2056053815569197,0.5883166285923549,11200,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,3,11995,10962,0.9138807836598583,2.185749433357649,0.674820868558514,11995,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,4,12114,10965,0.9051510648836057,2.1646583611291685,0.7433123526369283,12114,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,5,11682,10496,0.8984762883067968,2.1656773140568824,0.8493896233588534,11682,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,6,10322,8943,0.8664018601046309,2.180434633701075,0.9797969730157673,10322,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,7,8193,6989,0.8530452825582815,2.1811044274647564,1.1011042856230167,8193,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,8,6485,5293,0.8161912104857363,2.1521637598183307,1.2414911815728604,6485,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND140,predicted_value_decile,9,3635,2934,0.8071526822558459,2.0656469625816714,1.4379597450056956,3635,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,0,5583,5347,0.9577288196310227,2.144110486773464,0.181237681459061,5583,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,1,12328,11807,0.9577384815055159,2.048178601620802,0.2732941109510616,12328,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,2,14862,14272,0.9603014399138743,2.1151830565157783,0.42695826506200796,14862,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,3,14818,14273,0.9632204076123634,2.219237819923404,0.609457198513843,14818,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,4,12846,12364,0.9624785925579947,2.3278166598552077,0.8149825334734547,12846,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,5,9515,9035,0.9495533368365738,2.4211935102469786,1.0319060365212822,9515,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,6,6689,6117,0.9144864703244132,2.4804079429613917,1.256772028061463,6689,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,7,4755,4126,0.8677181913774974,2.471513846444532,1.4321804556059412,4755,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,8,3188,2556,0.8017565872020075,2.3656862802158485,1.484333224996569,3188,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND141,predicted_value_decile,9,1528,1235,0.8082460732984293,2.3865533798776997,1.7494454508676578,1528,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND142,predicted_value_decile,0,6242,5822,0.9327138737584107,2.260785563333567,0.23884002675768734,6242,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND142,predicted_value_decile,1,11870,11394,0.9598989048020219,2.324836691106782,0.44853056961483784,11870,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
PRAD,shipped,resnet50,slide_out,abs,nb_matched,0.1,MEND142,predicted_value_decile,2,15546,15009,0.965457352373601,2.331044196959829,0.5549088064252863,15546,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
