task,label_set,encoder,donor_set,arm,design,fold,repeat,draw,method,alpha,score,coverage,width_mean,width_median,K,n_T,n_C,finite,coverage_sd_over_reps,width_sd_over_reps,interval_score,miss_above,miss_below,n_eff,n_eff_frac,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,n_reps,calibration_unit,n_units_in_pool,n_cal_units,n_C_donors,n_T_donors,n_T_spots_natural,n_T_spots_matched,n_match_target,n_E,n_E_slides,n_cells,n_slides,pearson_mean,pearson_n_genes,cal_donors,difference_list,arm_difference_list,width_mean_spotgene,_source
CCRCC,shipped,hoptimus0,24,K10,donor,INT17,-1,1,hcp,0.1,abs,0.9950013947001396,3.3234120999811347,3.0793693217883304,10.0,35996,33791,True,,,3.345725357336866,0.004602510460251,0.0003960948396094,25388.18783771275,0.7513298759347977,0,179250,0.0,0,1,donor,23,10,10,13,36844,35996,35996,3585,1,50,1,0.1506871574259597,50,INT1;INT13;INT14;INT18;INT20;INT22;INT24;INT4;INT7;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.323412099981135,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT17,-1,1,dwr,0.1,abs,0.9542046861924686,2.421875259693357,2.259586113032075,10.0,35996,33791,True,0.0133515776246854,0.2294623769000344,2.646122300468935,0.0308855788005578,0.0149097350069735,,,0,35850000,0.0,0,200,donor,23,10,10,13,36844,35996,35996,3585,1,50,1,0.1506871574259597,50,INT1;INT13;INT14;INT18;INT20;INT22;INT24;INT4;INT7;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT17,-1,2,pooled,0.1,abs,0.9690543933054392,2.2117156487356926,2.131164420240945,28052.0,35996,28052,True,,,2.3662546943891267,0.0263263598326359,0.0046192468619246,28052.0,1.0,0,179250,0.0,0,1,donor,23,10,10,13,42583,35996,35996,3585,1,50,1,0.1452399223609274,50,INT1;INT11;INT13;INT18;INT2;INT21;INT22;INT3;INT5;INT6,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.211715648735693,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT17,-1,2,hcp,0.1,abs,0.9989232914923292,4.945206085707418,5.012512595877656,10.0,35996,28052,True,,,4.950101180765191,0.0010097629009762,6.694560669456067e-05,20672.06464579929,0.7369194583558852,0,179250,0.0,0,1,donor,23,10,10,13,42583,35996,35996,3585,1,50,1,0.1452399223609274,50,INT1;INT11;INT13;INT18;INT2;INT21;INT22;INT3;INT5;INT6,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",4.945206085707418,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT17,-1,2,dwr,0.1,abs,0.9848534449093446,3.699340392538144,3.7376501050904034,10.0,35996,28052,True,0.0076810515321918,0.6038953366829345,3.78090978188644,0.0114796094839609,0.0036669456066945,,,0,35850000,0.0,0,200,donor,23,10,10,13,42583,35996,35996,3585,1,50,1,0.1452399223609274,50,INT1;INT11;INT13;INT18;INT2;INT21;INT22;INT3;INT5;INT6,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,0,pooled,0.1,abs,0.8593407934893185,2.026835647813671,1.970469872833462,32330.0,35996,32330,True,,,2.995788549052317,0.0795523906408952,0.0611068158697863,32330.0,1.0,0,245750,0.0,0,1,donor,23,10,10,13,36975,35996,35996,4915,1,50,1,0.2969959770678738,50,INT1;INT11;INT13;INT17;INT19;INT21;INT22;INT23;INT3;INT4,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.026835647813671,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,0,hcp,0.1,abs,0.9738107833163784,3.3031791068669,3.2340466257461644,10.0,35996,32330,True,,,3.4634423846698312,0.017615462868769,0.0085737538148524,23585.410352215684,0.7295208893354681,0,245750,0.0,0,1,donor,23,10,10,13,36975,35996,35996,4915,1,50,1,0.2969959770678738,50,INT1;INT11;INT13;INT17;INT19;INT21;INT22;INT23;INT3;INT4,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.3031791068669003,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,0,dwr,0.1,abs,0.8933535300101729,2.46047889065501,2.353818175981428,10.0,35996,32330,True,0.0273503498709308,0.2291362650674795,3.2063193997661346,0.0594280569684638,0.0472184130213631,,,0,49150000,0.0,0,200,donor,23,10,10,13,36975,35996,35996,4915,1,50,1,0.2969959770678738,50,INT1;INT11;INT13;INT17;INT19;INT21;INT22;INT23;INT3;INT4,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,1,pooled,0.1,abs,0.8663926754832145,2.1353711906947423,2.0277805283752746,25133.0,35996,25133,True,,,3.058920072451536,0.0951495422177009,0.0384577822990844,25133.0,1.0,0,245750,0.0,0,1,donor,23,10,10,13,44172,35996,35996,4915,1,50,1,0.2838084854812484,50,INT1;INT13;INT19;INT24;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.135371190694742,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,1,hcp,0.1,abs,0.9934445574771108,4.908971111490095,4.972399662587892,10.0,35996,25133,True,,,4.964357750376239,0.0065513733468972,4.069175991861648e-06,18939.05326330854,0.7535532273627716,0,245750,0.0,0,1,donor,23,10,10,13,44172,35996,35996,4915,1,50,1,0.2838084854812484,50,INT1;INT13;INT19;INT24;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",4.908971111490095,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,1,dwr,0.1,abs,0.9515206103763988,3.593876895353042,3.645261843617964,10.0,35996,25133,True,0.0279989012385778,0.5749531711078698,3.9546302689364974,0.0348265106815869,0.0136528789420142,,,0,49150000,0.0,0,200,donor,23,10,10,13,44172,35996,35996,4915,1,50,1,0.2838084854812484,50,INT1;INT13;INT19;INT24;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,2,pooled,0.1,abs,0.8682156663275685,2.1536652693025085,2.160875101542181,27683.0,35996,27683,True,,,3.161419760484178,0.1249318413021363,0.006852492370295,27683.0,1.0,0,245750,0.0,0,1,donor,23,10,10,13,41622,35996,35996,4915,1,50,1,0.2412334671860627,50,INT1;INT12;INT14;INT17;INT21;INT24;INT3;INT5;INT7;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.1536652693025085,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,2,hcp,0.1,abs,0.9913611393692778,5.256826608255533,5.191621045452973,10.0,35996,27683,True,,,5.332054771787215,0.0086388606307222,0.0,20797.3461399286,0.7512677867257378,0,245750,0.0,0,1,donor,23,10,10,13,41622,35996,35996,4915,1,50,1,0.2412334671860627,50,INT1;INT12;INT14;INT17;INT21;INT24;INT3;INT5;INT7;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",5.256826608255533,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT18,-1,2,dwr,0.1,abs,0.9538328179043744,3.7983721879904953,3.8251610028588394,10.0,35996,27683,True,0.0296305638225697,0.7216298085042482,4.212591550107837,0.0428798372329603,0.0032873448626653,,,0,49150000,0.0,0,200,donor,23,10,10,13,41622,35996,35996,4915,1,50,1,0.2412334671860627,50,INT1;INT12;INT14;INT17;INT21;INT24;INT3;INT5;INT7;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,0,pooled,0.1,abs,0.9707841552142278,2.030963855927136,1.9006684257956736,32132.0,35996,32132,True,,,2.141223743305034,0.0180598221503637,0.0111560226354082,32132.0,1.0,0,247400,0.0,0,1,donor,23,10,10,13,37140,35996,35996,4948,1,50,1,0.1159599121538785,50,INT12;INT13;INT14;INT15;INT16;INT2;INT21;INT3;INT6;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.030963855927136,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,0,hcp,0.1,abs,0.9979587712206952,3.2712287657916943,3.165089326504183,10.0,35996,32132,True,,,3.2776540735604307,0.0012570735650767,0.0007841552142279,26622.8470182796,0.8285462161794971,0,247400,0.0,0,1,donor,23,10,10,13,37140,35996,35996,4948,1,50,1,0.1159599121538785,50,INT12;INT13;INT14;INT15;INT16;INT2;INT21;INT3;INT6;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.2712287657916947,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,0,dwr,0.1,abs,0.9718448059822152,2.4057139633012183,2.26597205270947,10.0,35996,32132,True,0.0090855764406221,0.188301717345666,2.5205944929158237,0.0154111358124494,0.0127440582053354,,,0,49480000,0.0,0,200,donor,23,10,10,13,37140,35996,35996,4948,1,50,1,0.1159599121538785,50,INT12;INT13;INT14;INT15;INT16;INT2;INT21;INT3;INT6;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,1,pooled,0.1,abs,0.986851253031528,2.2875814930432785,2.198176129117435,27761.0,35996,27761,True,,,2.3339910315565064,0.0113015359741309,0.0018472109943411,27761.0,1.0,0,247400,0.0,0,1,donor,23,10,10,13,41511,35996,35996,4948,1,50,1,0.1947287312681483,50,INT1;INT11;INT12;INT16;INT18;INT2;INT21;INT23;INT3;INT4,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.287581493043278,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,1,hcp,0.1,abs,0.999167340339531,3.503282180965242,3.356031390974393,10.0,35996,27761,True,,,3.5061266038558627,0.0008084074373484,2.425222312045271e-05,20574.25669150012,0.7411208779042584,0,247400,0.0,0,1,donor,23,10,10,13,41511,35996,35996,4948,1,50,1,0.1947287312681483,50,INT1;INT11;INT12;INT16;INT18;INT2;INT21;INT23;INT3;INT4,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.5032821809652424,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,1,dwr,0.1,abs,0.9885508084074374,2.688375850626545,2.520363788403478,10.0,35996,27761,True,0.0046699852701334,0.2193150731435688,2.730951427082564,0.0090873484236054,0.0023618431689571,,,0,49480000,0.0,0,200,donor,23,10,10,13,41511,35996,35996,4948,1,50,1,0.1947287312681483,50,INT1;INT11;INT12;INT16;INT18;INT2;INT21;INT23;INT3;INT4,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,2,pooled,0.1,abs,0.9748787388843976,2.065278478148381,1.981762974464956,31307.0,35996,31307,True,,,2.1593194531228037,0.0184640258690379,0.0066572352465642,31307.0,1.0,0,247400,0.0,0,1,donor,23,10,10,13,37965,35996,35996,4948,1,50,1,0.0842520484266157,50,INT1;INT12;INT13;INT14;INT17;INT2;INT21;INT23;INT3;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.065278478148382,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,2,hcp,0.1,abs,0.9987550525464834,3.3322895250818902,3.200188071072284,10.0,35996,31307,True,,,3.335949116736341,0.0011883589329021,5.6588520614389646e-05,24099.357304805508,0.7697753634907691,0,247400,0.0,0,1,donor,23,10,10,13,37965,35996,35996,4948,1,50,1,0.0842520484266157,50,INT1;INT12;INT13;INT14;INT17;INT2;INT21;INT23;INT3;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.33228952508189,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT19,-1,2,dwr,0.1,abs,0.9777825788197252,2.490914125679916,2.347775621616324,10.0,35996,31307,True,0.0084572146509512,0.246454127145508,2.581059126834215,0.0141567704122877,0.008060650767987,,,0,49480000,0.0,0,200,donor,23,10,10,13,37965,35996,35996,4948,1,50,1,0.0842520484266157,50,INT1;INT12;INT13;INT14;INT17;INT2;INT21;INT23;INT3;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,0,pooled,0.1,abs,0.9696821705426356,2.435542308944093,2.315485772211999,25797.0,35996,25797,True,,,2.5796165127320445,0.0248682170542635,0.0054496124031007,25797.0,1.0,0,129000,0.0,0,1,donor,23,10,10,13,45843,35996,35996,2580,1,50,1,0.2501350213382077,50,INT10;INT12;INT13;INT15;INT24;INT4;INT5;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.4355423089440924,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,0,hcp,0.1,abs,0.9988604651162792,5.248122975917544,5.307062758533528,10.0,35996,25797,True,,,5.252895704746055,0.0011395348837209,0.0,20179.87616695171,0.7822567029868478,0,129000,0.0,0,1,donor,23,10,10,13,45843,35996,35996,2580,1,50,1,0.2501350213382077,50,INT10;INT12;INT13;INT15;INT24;INT4;INT5;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",5.248122975917544,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,0,dwr,0.1,abs,0.9862662015503876,3.9486874433905608,4.005620684763732,10.0,35996,25797,True,0.0109423314842493,0.5993180819535661,4.026486715770351,0.0109081395348837,0.0028256589147286,,,0,25800000,0.0,0,200,donor,23,10,10,13,45843,35996,35996,2580,1,50,1,0.2501350213382077,50,INT10;INT12;INT13;INT15;INT24;INT4;INT5;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,1,pooled,0.1,abs,0.9211782945736434,2.0704721034118667,2.0071742878093333,33233.0,35996,33233,True,,,2.4651266474422853,0.0390697674418604,0.0397519379844961,33233.0,1.0,0,129000,0.0,0,1,donor,23,10,10,13,38407,35996,35996,2580,1,50,1,0.267537410958963,50,INT1;INT10;INT15;INT18;INT19;INT20;INT23;INT6;INT7;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.0704721034118663,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,1,hcp,0.1,abs,0.9963798449612404,3.485922203463426,3.409147295176025,10.0,35996,33233,True,,,3.497939444367754,0.0026356589147286,0.000984496124031,24644.79507835432,0.7415759960988871,0,129000,0.0,0,1,donor,23,10,10,13,38407,35996,35996,2580,1,50,1,0.267537410958963,50,INT1;INT10;INT15;INT18;INT19;INT20;INT23;INT6;INT7;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.4859222034634265,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,1,dwr,0.1,abs,0.9510455813953488,2.636492928400535,2.5374086915249374,10.0,35996,33233,True,0.0168754502844078,0.233014752822621,2.890611092150523,0.0244981007751938,0.0244563178294573,,,0,25800000,0.0,0,200,donor,23,10,10,13,38407,35996,35996,2580,1,50,1,0.267537410958963,50,INT1;INT10;INT15;INT18;INT19;INT20;INT23;INT6;INT7;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,2,pooled,0.1,abs,0.8997906976744185,1.940834438778505,1.8372100801367823,33382.0,35996,33382,True,,,2.4518252287153315,0.0501240310077519,0.0500852713178294,33382.0,1.0,0,129000,0.0,0,1,donor,23,10,10,13,38258,35996,35996,2580,1,50,1,0.2402371674451629,50,INT10;INT13;INT14;INT18;INT19;INT20;INT3;INT6;INT7;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",1.9408344387785053,a4b_hcp_K10__hoptimus0.csv
CCRCC,shipped,hoptimus0,24,K10,donor,INT2,-1,2,hcp,0.1,abs,0.9938217054263564,3.255060453883329,3.121396540611667,10.0,35996,33382,True,,,3.276627586146589,0.0044961240310077,0.0016821705426356,27253.323723283287,0.8164077563741923,0,129000,0.0,0,1,donor,23,10,10,13,38258,35996,35996,2580,1,50,1,0.2402371674451629,50,INT10;INT13;INT14;INT18;INT19;INT20;INT3;INT6;INT7;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.255060453883329,a4b_hcp_K10__hoptimus0.csv
