task,label_set,encoder,donor_set,arm,design,fold,repeat,draw,method,alpha,score,coverage,width_mean,width_median,K,n_T,n_C,finite,coverage_sd_over_reps,width_sd_over_reps,interval_score,miss_above,miss_below,n_eff,n_eff_frac,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,n_reps,calibration_unit,n_units_in_pool,n_cal_units,n_C_donors,n_T_donors,n_T_spots_natural,n_T_spots_matched,n_match_target,n_E,n_E_slides,n_cells,n_slides,pearson_mean,pearson_n_genes,cal_donors,difference_list,arm_difference_list,width_mean_spotgene
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT20,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,23616,False,,,,0.0,0.0,20401.64861784395,0.8638909475713056,243000,243000,1.0,4860,1,donor,23,6,6,17,45744,35996,35996,4860,1,50,1,0.14451679728196168,50,INT13;INT16;INT18;INT19;INT24;INT6,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT20,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,23616,False,0.0,,,0.0,0.0,,,48600000,48600000,1.0,0,200,donor,23,6,6,17,45744,35996,35996,4860,1,50,1,0.14451679728196168,50,INT13;INT16;INT18;INT19;INT24;INT6,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,0,pooled,0.1,abs,0.9177447236180905,2.157658346752582,2.0273865670396893,13913.0,35996,13913,True,,,2.7099289627719223,0.07442010050251256,0.007835175879396986,13913.0,1.0,0,248750,0.0,0,1,donor,23,6,6,17,55332,35996,35996,4975,1,50,1,0.23196713152294085,50,INT1;INT11;INT12;INT13;INT16;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.157658346752582
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,0,hcp,0.1,abs,1.0,,,6.0,35996,13913,False,,,,0.0,0.0,11011.963674026132,0.7914873624686359,248750,248750,1.0,4975,1,donor,23,6,6,17,55332,35996,35996,4975,1,50,1,0.23196713152294085,50,INT1;INT11;INT12;INT13;INT16;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,0,dwr,0.1,abs,1.0,,,6.0,35996,13913,False,0.0,,,0.0,0.0,,,49750000,49750000,1.0,0,200,donor,23,6,6,17,55332,35996,35996,4975,1,50,1,0.23196713152294085,50,INT1;INT11;INT12;INT13;INT16;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,1,pooled,0.1,abs,0.9546773869346733,2.6002331167114563,2.4911880388147245,10996.0,35996,10996,True,,,2.8984578666498106,0.04376683417085427,0.001555778894472362,10996.0,1.0,0,248750,0.0,0,1,donor,23,6,6,17,58249,35996,35996,4975,1,50,1,0.2384491202676032,50,INT1;INT11;INT12;INT22;INT3;INT5,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.6002331167114567
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,1,hcp,0.1,abs,1.0,,,6.0,35996,10996,False,,,,0.0,0.0,9209.028007907513,0.8374889057755105,248750,248750,1.0,4975,1,donor,23,6,6,17,58249,35996,35996,4975,1,50,1,0.2384491202676032,50,INT1;INT11;INT12;INT22;INT3;INT5,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,1,dwr,0.1,abs,1.0,,,6.0,35996,10996,False,0.0,,,0.0,0.0,,,49750000,49750000,1.0,0,200,donor,23,6,6,17,58249,35996,35996,4975,1,50,1,0.2384491202676032,50,INT1;INT11;INT12;INT22;INT3;INT5,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,2,pooled,0.1,abs,0.9294793969849244,2.1914221978927326,2.026384398045462,15758.0,35996,15758,True,,,2.626702102232988,0.05567035175879397,0.014850251256281408,15758.0,1.0,0,248750,0.0,0,1,donor,23,6,6,17,53487,35996,35996,4975,1,50,1,0.21678348562661132,50,INT11;INT12;INT2;INT22;INT24;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.191422197892732
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,15758,False,,,,0.0,0.0,13007.27596986807,0.8254395208699118,248750,248750,1.0,4975,1,donor,23,6,6,17,53487,35996,35996,4975,1,50,1,0.21678348562661132,50,INT11;INT12;INT2;INT22;INT24;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT21,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,15758,False,0.0,,,0.0,0.0,,,49750000,49750000,1.0,0,200,donor,23,6,6,17,53487,35996,35996,4975,1,50,1,0.21678348562661132,50,INT11;INT12;INT2;INT22;INT24;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,0,pooled,0.1,abs,0.8693079132932879,1.9634788330423447,1.8417726724842727,17587.0,35996,17587,True,,,2.731012038197349,0.07597806215722121,0.054714024549490724,17587.0,1.0,0,191450,0.0,0,1,donor,23,6,6,17,52804,35996,35996,3829,1,50,1,0.14815598334825458,50,INT11;INT13;INT16;INT20;INT4;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",1.9634788330423447
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,0,hcp,0.1,abs,1.0,,,6.0,35996,17587,False,,,,0.0,0.0,13822.051591867857,0.7859243527530482,191450,191450,1.0,3829,1,donor,23,6,6,17,52804,35996,35996,3829,1,50,1,0.14815598334825458,50,INT11;INT13;INT16;INT20;INT4;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,0,dwr,0.1,abs,1.0,,,6.0,35996,17587,False,0.0,,,0.0,0.0,,,38290000,38290000,1.0,0,200,donor,23,6,6,17,52804,35996,35996,3829,1,50,1,0.14815598334825458,50,INT11;INT13;INT16;INT20;INT4;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,1,pooled,0.1,abs,0.9033167928963176,1.9893162438792553,1.8750549805817296,21427.0,35996,21427,True,,,2.5296776455592216,0.07962392269522069,0.017059284408461738,21427.0,1.0,0,191450,0.0,0,1,donor,23,6,6,17,48964,35996,35996,3829,1,50,1,0.13677586402332634,50,INT14;INT16;INT19;INT23;INT3;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",1.9893162438792553
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,1,hcp,0.1,abs,1.0,,,6.0,35996,21427,False,,,,0.0,0.0,18415.60520896309,0.8594579366669665,191450,191450,1.0,3829,1,donor,23,6,6,17,48964,35996,35996,3829,1,50,1,0.13677586402332634,50,INT14;INT16;INT19;INT23;INT3;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,1,dwr,0.1,abs,1.0,,,6.0,35996,21427,False,0.0,,,0.0,0.0,,,38290000,38290000,1.0,0,200,donor,23,6,6,17,48964,35996,35996,3829,1,50,1,0.13677586402332634,50,INT14;INT16;INT19;INT23;INT3;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,2,pooled,0.1,abs,0.8343431705406111,1.8255720050724042,1.7316966185585678,23361.0,35996,23361,True,,,2.7715138965238633,0.10157221206581353,0.06408461739357536,23361.0,1.0,0,191450,0.0,0,1,donor,23,6,6,17,47030,35996,35996,3829,1,50,1,0.14873449152638576,50,INT16;INT17;INT19;INT20;INT23;INT3,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",1.8255720050724042
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,23361,False,,,,0.0,0.0,21086.179456372847,0.9026231521070522,191450,191450,1.0,3829,1,donor,23,6,6,17,47030,35996,35996,3829,1,50,1,0.14873449152638576,50,INT16;INT17;INT19;INT20;INT23;INT3,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT22,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,23361,False,0.0,,,0.0,0.0,,,38290000,38290000,1.0,0,200,donor,23,6,6,17,47030,35996,35996,3829,1,50,1,0.14873449152638576,50,INT16;INT17;INT19;INT20;INT23;INT3,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,0,pooled,0.1,abs,0.8023175604626709,1.8960475698120236,1.7347084916754687,21452.0,35996,21452,True,,,3.3841046141812416,0.17079284963196634,0.026889589905362773,21452.0,1.0,0,237750,0.0,0,1,donor,23,6,6,17,48013,35996,35996,4755,1,50,1,0.09728313435985561,50,INT13;INT16;INT20;INT21;INT6;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",1.896047569812024
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,0,hcp,0.1,abs,1.0,,,6.0,35996,21452,False,,,,0.0,0.0,18318.09868841302,0.8539109961035345,237750,237750,1.0,4755,1,donor,23,6,6,17,48013,35996,35996,4755,1,50,1,0.09728313435985561,50,INT13;INT16;INT20;INT21;INT6;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,0,dwr,0.1,abs,1.0,,,6.0,35996,21452,False,0.0,,,0.0,0.0,,,47550000,47550000,1.0,0,200,donor,23,6,6,17,48013,35996,35996,4755,1,50,1,0.09728313435985561,50,INT13;INT16;INT20;INT21;INT6;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,1,pooled,0.1,abs,0.8788054679284962,2.3980705974749843,2.2324601072887686,17479.0,35996,17479,True,,,3.3846352070988446,0.11892323869610934,0.0022712933753943217,17479.0,1.0,0,237750,0.0,0,1,donor,23,6,6,17,51986,35996,35996,4755,1,50,1,0.08150438769316767,50,INT11;INT13;INT16;INT18;INT5;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.3980705974749843
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,1,hcp,0.1,abs,1.0,,,6.0,35996,17479,False,,,,0.0,0.0,13313.059424696792,0.7616602451339775,237750,237750,1.0,4755,1,donor,23,6,6,17,51986,35996,35996,4755,1,50,1,0.08150438769316767,50,INT11;INT13;INT16;INT18;INT5;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,1,dwr,0.1,abs,1.0,,,6.0,35996,17479,False,0.0,,,0.0,0.0,,,47550000,47550000,1.0,0,200,donor,23,6,6,17,51986,35996,35996,4755,1,50,1,0.08150438769316767,50,INT11;INT13;INT16;INT18;INT5;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,2,pooled,0.1,abs,0.8983512092534174,2.4883506582064077,2.3622973186161795,13269.0,35996,13269,True,,,3.406197811830412,0.09907465825446898,0.002574132492113565,13269.0,1.0,0,237750,0.0,0,1,donor,23,6,6,17,56196,35996,35996,4755,1,50,1,0.07895521654960948,50,INT1;INT10;INT12;INT13;INT16;INT5,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.4883506582064077
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,13269,False,,,,0.0,0.0,10284.329044040069,0.775064363858623,237750,237750,1.0,4755,1,donor,23,6,6,17,56196,35996,35996,4755,1,50,1,0.07895521654960948,50,INT1;INT10;INT12;INT13;INT16;INT5,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT23,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,13269,False,0.0,,,0.0,0.0,,,47550000,47550000,1.0,0,200,donor,23,6,6,17,56196,35996,35996,4755,1,50,1,0.07895521654960948,50,INT1;INT10;INT12;INT13;INT16;INT5,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,0,pooled,0.1,abs,0.9280532150776053,2.212845005989735,2.1058399383617803,18859.0,35996,18859,True,,,2.9179031629772694,0.06269179600886918,0.009254988913525499,18859.0,1.0,0,225500,0.0,0,1,donor,23,6,6,17,50851,35996,35996,4510,1,50,1,0.23671654010754875,50,INT15;INT2;INT21;INT22;INT4;INT5,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.2128450059897347
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,0,hcp,0.1,abs,1.0,,,6.0,35996,18859,False,,,,0.0,0.0,13653.658094793098,0.723986324555549,225500,225500,1.0,4510,1,donor,23,6,6,17,50851,35996,35996,4510,1,50,1,0.23671654010754875,50,INT15;INT2;INT21;INT22;INT4;INT5,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,0,dwr,0.1,abs,1.0,,,6.0,35996,18859,False,0.0,,,0.0,0.0,,,45100000,45100000,1.0,0,200,donor,23,6,6,17,50851,35996,35996,4510,1,50,1,0.23671654010754875,50,INT15;INT2;INT21;INT22;INT4;INT5,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,1,pooled,0.1,abs,0.9216230598669624,2.128224218490415,2.0311592376239354,24159.0,35996,24159,True,,,2.821343298718182,0.0738270509977827,0.004549889135254989,24159.0,1.0,0,225500,0.0,0,1,donor,23,6,6,17,45551,35996,35996,4510,1,50,1,0.2868068994655881,50,INT10;INT13;INT14;INT17;INT18;INT23,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.1282242184904154
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,1,hcp,0.1,abs,1.0,,,6.0,35996,24159,False,,,,0.0,0.0,21876.482991118442,0.9055210476889956,225500,225500,1.0,4510,1,donor,23,6,6,17,45551,35996,35996,4510,1,50,1,0.2868068994655881,50,INT10;INT13;INT14;INT17;INT18;INT23,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,1,dwr,0.1,abs,1.0,,,6.0,35996,24159,False,0.0,,,0.0,0.0,,,45100000,45100000,1.0,0,200,donor,23,6,6,17,45551,35996,35996,4510,1,50,1,0.2868068994655881,50,INT10;INT13;INT14;INT17;INT18;INT23,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,2,pooled,0.1,abs,0.9073303769401331,2.0429490702156463,1.9305247226601483,17964.0,35996,17964,True,,,2.8877340550334987,0.08747228381374723,0.0051973392461197344,17964.0,1.0,0,225500,0.0,0,1,donor,23,6,6,17,51746,35996,35996,4510,1,50,1,0.3111767431102682,50,INT12;INT18;INT19;INT2;INT7;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.0429490702156463
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,2,hcp,0.1,abs,1.0,,,6.0,35996,17964,False,,,,0.0,0.0,14439.332353273543,0.8037927161697586,225500,225500,1.0,4510,1,donor,23,6,6,17,51746,35996,35996,4510,1,50,1,0.3111767431102682,50,INT12;INT18;INT19;INT2;INT7;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT24,-1,2,dwr,0.1,abs,1.0,,,6.0,35996,17964,False,0.0,,,0.0,0.0,,,45100000,45100000,1.0,0,200,donor,23,6,6,17,51746,35996,35996,4510,1,50,1,0.3111767431102682,50,INT12;INT18;INT19;INT2;INT7;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",
CCRCC,shipped,hoptimus0,24,a1_rule_K6,donor,INT3,-1,0,pooled,0.1,abs,0.9418933731938217,2.1979964679687596,2.024735613935214,20344.0,35996,20344,True,,,2.4531323089522403,0.03882411559541604,0.019282511210762333,20344.0,1.0,0,100350,0.0,0,1,donor,23,6,6,17,51869,35996,35996,2007,1,50,1,0.09343203048900346,50,INT13;INT15;INT16;INT21;INT5;INT6,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's calibration rule, 25% of the pool's donor units, K = 6 on the 24-donor set. Identical to A1 in task definition, fold list, seeds, enumeration, size-match target, base head and score; this is the anchor arm and nothing in it is new.",2.1979964679687596
