task,label_set,encoder,donor_set,arm,design,fold,repeat,draw,method,alpha,score,coverage,width_mean,width_median,K,n_T,n_C,finite,coverage_sd_over_reps,width_sd_over_reps,interval_score,miss_above,miss_below,n_eff,n_eff_frac,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,n_reps,calibration_unit,n_units_in_pool,n_cal_units,n_C_donors,n_T_donors,n_T_spots_natural,n_T_spots_matched,n_match_target,n_E,n_E_slides,n_cells,n_slides,pearson_mean,pearson_n_genes,cal_donors,difference_list,arm_difference_list,width_mean_spotgene
CCRCC,shipped,uni_v2,24,random,random,2,4,0,pooled,0.1,abs,0.882358206339198,1.5999005505636699,1.57612542299884,12693.0,35996,12693,True,,,2.1992414576523327,0.0759930359215998,0.041648757739202,12693.0,1.0,0,537800,0.0,0,1,spot,63464,12693,24,24,50771,35996,35996,10756,24,1200,24,0.6503292428329809,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5999005505636699
CCRCC,shipped,uni_v2,24,random,random,2,4,0,hcp,0.1,abs,0.882358206339198,1.5999005505636699,1.57612542299884,12693.0,35996,12693,True,,,2.1992414576523327,0.0759930359215998,0.041648757739202,12693.0,1.0,0,537800,0.0,0,1,spot,63464,12693,24,24,50771,35996,35996,10756,24,1200,24,0.6503292428329809,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5999005505636699
CCRCC,shipped,uni_v2,24,random,random,2,4,0,dwr,0.1,abs,0.882358206339198,1.5999005505636699,1.57612542299884,12693.0,35996,12693,True,,,2.1992414576523327,0.0759930359215998,0.041648757739202,,,0,537800,0.0,0,1,spot,63464,12693,24,24,50771,35996,35996,10756,24,1200,24,0.6503292428329809,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,3,0,0,pooled,0.1,abs,0.8823425664069968,1.6019752544051256,1.5689425325994084,13420.0,35996,13420,True,,,2.201531050883384,0.07609961781899942,0.04155781577400377,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6475311580436447,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6019752544051253
CCRCC,shipped,uni_v2,24,random,random,3,0,0,hcp,0.1,abs,0.8823425664069968,1.6019752544051256,1.5689425325994084,13420.0,35996,13420,True,,,2.201531050883384,0.07609961781899942,0.04155781577400377,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6475311580436447,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6019752544051253
CCRCC,shipped,uni_v2,24,random,random,3,0,0,dwr,0.1,abs,0.8823425664069968,1.6019752544051256,1.5689425325994084,13420.0,35996,13420,True,,,2.201531050883384,0.07609961781899942,0.04155781577400377,,,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6475311580436447,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,3,1,0,pooled,0.1,abs,0.8829550110744698,1.5986287791151699,1.5714734691375545,13420.0,35996,13420,True,,,2.173534157932413,0.07478230019109942,0.042262688734430814,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6599557747180995,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5986287791151699
CCRCC,shipped,uni_v2,24,random,random,3,1,0,hcp,0.1,abs,0.8829550110744698,1.5986287791151699,1.5714734691375545,13420.0,35996,13420,True,,,2.173534157932413,0.07478230019109942,0.042262688734430814,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6599557747180995,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5986287791151699
CCRCC,shipped,uni_v2,24,random,random,3,1,0,dwr,0.1,abs,0.8829550110744698,1.5986287791151699,1.5714734691375545,13420.0,35996,13420,True,,,2.173534157932413,0.07478230019109942,0.042262688734430814,,,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6599557747180995,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,3,2,0,pooled,0.1,abs,0.8782297836408749,1.595521535617565,1.5617056751065688,13420.0,35996,13420,True,,,2.240523290657383,0.08117982764830577,0.040590388710819256,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6464199640096971,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.595521535617565
CCRCC,shipped,uni_v2,24,random,random,3,2,0,hcp,0.1,abs,0.8782297836408749,1.595521535617565,1.5617056751065688,13420.0,35996,13420,True,,,2.240523290657383,0.08117982764830577,0.040590388710819256,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6464199640096971,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.595521535617565
CCRCC,shipped,uni_v2,24,random,random,3,2,0,dwr,0.1,abs,0.8782297836408749,1.595521535617565,1.5617056751065688,13420.0,35996,13420,True,,,2.240523290657383,0.08117982764830577,0.040590388710819256,,,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6464199640096971,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,3,3,0,pooled,0.1,abs,0.8849462619334254,1.6064854600506244,1.581300790811952,13420.0,35996,13420,True,,,2.179958670620567,0.07340174859527514,0.0416519894712994,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6525849236608718,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6064854600506244
CCRCC,shipped,uni_v2,24,random,random,3,3,0,hcp,0.1,abs,0.8849462619334254,1.6064854600506244,1.581300790811952,13420.0,35996,13420,True,,,2.179958670620567,0.07340174859527514,0.0416519894712994,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6525849236608718,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6064854600506244
CCRCC,shipped,uni_v2,24,random,random,3,3,0,dwr,0.1,abs,0.8849462619334254,1.6064854600506244,1.581300790811952,13420.0,35996,13420,True,,,2.179958670620567,0.07340174859527514,0.0416519894712994,,,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6525849236608718,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,3,4,0,pooled,0.1,abs,0.8790349052841414,1.60054113885016,1.5674241700206568,13420.0,35996,13420,True,,,2.219352427715687,0.07891025620794269,0.042054838507915734,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6451229616434663,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.60054113885016
CCRCC,shipped,uni_v2,24,random,random,3,4,0,hcp,0.1,abs,0.8790349052841414,1.60054113885016,1.5674241700206568,13420.0,35996,13420,True,,,2.219352427715687,0.07891025620794269,0.042054838507915734,13420.0,1.0,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6451229616434663,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.60054113885016
CCRCC,shipped,uni_v2,24,random,random,3,4,0,dwr,0.1,abs,0.8790349052841414,1.60054113885016,1.5674241700206568,13420.0,35996,13420,True,,,2.219352427715687,0.07891025620794269,0.042054838507915734,,,0,356100,0.0,0,1,spot,67098,13420,24,24,53678,35996,35996,7122,24,1200,24,0.6451229616434663,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,4,0,0,pooled,0.1,abs,0.8832946382401309,1.6056425402350185,1.5648283939759726,11895.0,35996,11895,True,,,2.1892568995141115,0.07623145064941159,0.04047391111045749,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537737901083023,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6056425402350178
CCRCC,shipped,uni_v2,24,random,random,4,0,0,hcp,0.1,abs,0.8832946382401309,1.6056425402350185,1.5648283939759726,11895.0,35996,11895,True,,,2.1892568995141115,0.07623145064941159,0.04047391111045749,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537737901083023,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.6056425402350178
CCRCC,shipped,uni_v2,24,random,random,4,0,0,dwr,0.1,abs,0.8832946382401309,1.6056425402350185,1.5648283939759726,11895.0,35996,11895,True,,,2.1892568995141115,0.07623145064941159,0.04047391111045749,,,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537737901083023,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,4,1,0,pooled,0.1,abs,0.8845467339948402,1.5998963507194401,1.5763262037687866,11895.0,35996,11895,True,,,2.1721340253869177,0.07431452787034058,0.04113873813481916,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6553205125997191,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5998963507194404
CCRCC,shipped,uni_v2,24,random,random,4,1,0,hcp,0.1,abs,0.8845467339948402,1.5998963507194401,1.5763262037687866,11895.0,35996,11895,True,,,2.1721340253869177,0.07431452787034058,0.04113873813481916,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6553205125997191,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.5998963507194404
CCRCC,shipped,uni_v2,24,random,random,4,1,0,dwr,0.1,abs,0.8845467339948402,1.5998963507194401,1.5763262037687866,11895.0,35996,11895,True,,,2.1721340253869177,0.07431452787034058,0.04113873813481916,,,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6553205125997191,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,4,2,0,pooled,0.1,abs,0.8826925832380969,1.595089369821389,1.5556669912389571,11895.0,35996,11895,True,,,2.1849482508266664,0.07714010828145637,0.040167308480446716,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537982059193302,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.595089369821389
CCRCC,shipped,uni_v2,24,random,random,4,2,0,hcp,0.1,abs,0.8826925832380969,1.595089369821389,1.5556669912389571,11895.0,35996,11895,True,,,2.1849482508266664,0.07714010828145637,0.040167308480446716,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537982059193302,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.595089369821389
CCRCC,shipped,uni_v2,24,random,random,4,2,0,dwr,0.1,abs,0.8826925832380969,1.595089369821389,1.5556669912389571,11895.0,35996,11895,True,,,2.1849482508266664,0.07714010828145637,0.040167308480446716,,,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6537982059193302,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,4,3,0,pooled,0.1,abs,0.8828302918677343,1.6002910799509118,1.5733446992086746,11895.0,35996,11895,True,,,2.1859234006812023,0.07779534099385571,0.039374367138410096,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6511936130669281,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.600291079950912
CCRCC,shipped,uni_v2,24,random,random,4,3,0,hcp,0.1,abs,0.8828302918677343,1.6002910799509118,1.5733446992086746,11895.0,35996,11895,True,,,2.1859234006812023,0.07779534099385571,0.039374367138410096,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6511936130669281,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.600291079950912
CCRCC,shipped,uni_v2,24,random,random,4,3,0,dwr,0.1,abs,0.8828302918677343,1.6002910799509118,1.5733446992086746,11895.0,35996,11895,True,,,2.1859234006812023,0.07779534099385571,0.039374367138410096,,,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6511936130669281,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
CCRCC,shipped,uni_v2,24,random,random,4,4,0,pooled,0.1,abs,0.8832546895861355,1.6041635226335889,1.572437623336533,11895.0,35996,11895,True,,,2.181456505821928,0.07670460004738079,0.0400407103664836,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6555918475749817,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.604163522633589
CCRCC,shipped,uni_v2,24,random,random,4,4,0,hcp,0.1,abs,0.8832546895861355,1.6041635226335889,1.572437623336533,11895.0,35996,11895,True,,,2.181456505821928,0.07670460004738079,0.0400407103664836,11895.0,1.0,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6555918475749817,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",1.604163522633589
CCRCC,shipped,uni_v2,24,random,random,4,4,0,dwr,0.1,abs,0.8832546895861355,1.6041635226335889,1.572437623336533,11895.0,35996,11895,True,,,2.181456505821928,0.07670460004738079,0.0400407103664836,,,0,737400,0.0,0,1,spot,59472,11895,24,24,47577,35996,35996,14748,24,1200,24,0.6555918475749817,50,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","A1's `random` design unchanged, where the calibration unit is the spot. K is the calibration spot count, so HCP's weights are all equal and its interval must be the pooled one; that equality is the control.",
