set_name,sample_id,in_benchmark,hest_patient,source_url,donor_statement,donor_id,donor_label_status,lab,lab_label_status,hest_lab_provisional,disease,region,preservation,scanner,pixel_size_um_estimated,pixel_size_um_embedded,magnification_hest,pixel_size_source,resolution_uncertain_hest,resolution_uncertain_rederived,notes,hest_dataset_title,hest_subseries,hest_source_page,citation
institution_kidney_visium,INT8,True,Patient 17,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175540,"GSE175540 sample 'ccRCC tumor frozen_b_1', characteristics 'disease state: renal cell cancer', 'tissue: ccRCC tumor'. The series record states no donor, patient or participant identifier for any of its 24 samples. Series_overall_design reads 'Spatial transcriptomics of fresh frozen ccRCC human tumors' and '*** Raw data has not been submitted at this time due to patient privacy concerns ***'.",ccRCC_frozen_b_1,unverifiable,"INSERM UMR-S 1138, Centre de Recherche des Cordeliers, Paris",verified,Sorbonne Université,Clear cell renal cell carcinoma,not stated in source,Fresh frozen,not stated in source,0.457038391224863,0.45766590389016,40x,not stated in any source reached,False,not_derivable,"HEST labels this sample 'Patient 17', one patient per sample across INT1 to INT24. GSE175540 is silent on donor identity, so that labelling is not positively sourced; round 2's donor_audit.csv records it as verified against the same accession, which is stronger than the record supports. The sample names carry a cohort letter and a number, and exactly one number repeats across preservation types, ffpe_c_2 and frozen_c_2 (HEST INT24 and INT4); whether those are one donor cannot be settled from the record. Preservation is not fixed inside this arm: twelve sample titles begin ffpe_ and twelve begin frozen_, while the series design line says fresh frozen for all of them, and HEST's own preservation_method field is empty for all 24. Meylan et al. 2022 Immunity is not open access, so no methods text was reached and no scanner or pixel size could be established.",Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,ccRCC tumor frozen_b_1,https://pubmed.ncbi.nlm.nih.gov/35231421/,"GEO series GSE175540 'Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer', series and per-sample records, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi"
institution_kidney_visium,INT9,True,Patient 16,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175540,"GSE175540 sample 'ccRCC tumor frozen_a_17', characteristics 'disease state: renal cell cancer', 'tissue: ccRCC tumor'. The series record states no donor, patient or participant identifier for any of its 24 samples. Series_overall_design reads 'Spatial transcriptomics of fresh frozen ccRCC human tumors' and '*** Raw data has not been submitted at this time due to patient privacy concerns ***'.",ccRCC_frozen_a_17,unverifiable,"INSERM UMR-S 1138, Centre de Recherche des Cordeliers, Paris",verified,Sorbonne Université,Clear cell renal cell carcinoma,not stated in source,Fresh frozen,not stated in source,0.457549035711129,0.45766590389016,40x,not stated in any source reached,False,not_derivable,"HEST labels this sample 'Patient 16', one patient per sample across INT1 to INT24. GSE175540 is silent on donor identity, so that labelling is not positively sourced; round 2's donor_audit.csv records it as verified against the same accession, which is stronger than the record supports. The sample names carry a cohort letter and a number, and exactly one number repeats across preservation types, ffpe_c_2 and frozen_c_2 (HEST INT24 and INT4); whether those are one donor cannot be settled from the record. Preservation is not fixed inside this arm: twelve sample titles begin ffpe_ and twelve begin frozen_, while the series design line says fresh frozen for all of them, and HEST's own preservation_method field is empty for all 24. Meylan et al. 2022 Immunity is not open access, so no methods text was reached and no scanner or pixel size could be established.",Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,ccRCC tumor frozen_a_17,https://pubmed.ncbi.nlm.nih.gov/35231421/,"GEO series GSE175540 'Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer', series and per-sample records, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi"
institution_kidney_visium,NCBI562,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM7166170 title 'M50', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: M50.",kidVis_papilla_M50,verified,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.759491237013235,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.759491, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,M50,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI563,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM7166169 title 'F59 - F63', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: F59; F63.",kidVis_papilla_F59+F63,contradicted,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758354680960088,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.758355, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. The capture area holds 2 tissue pieces from different donors and the study separated their spots during processing, but HEST ingests the whole capture area as one sample, so this HEST sample is not one donor and must not be used as a donor unit. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,F59 - F63,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI564,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM7166168 title 'KRP446 (M) - KRP462 (F) - KRP475 (F)', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: KRP446; KRP462; KRP475.",kidVis_papilla_KRP446+KRP462+KRP475,contradicted,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758392527126839,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.758393, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. The capture area holds 3 tissue pieces from different donors and the study separated their spots during processing, but HEST ingests the whole capture area as one sample, so this HEST sample is not one donor and must not be used as a donor unit. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,KRP446 (M) - KRP462 (F) - KRP475 (F),https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI565,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM6250310 title 'KRP429', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: KRP429; KRP478 (spots not used).",kidVis_papilla_KRP429,contradicted,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757885062847421,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.757885, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. A second donor's tissue piece sat in the same fiducial zone and the study states that only the named sample's spots 'were used in the conduct of this experiment'. That is a statement about the study's own analysis, not about HEST's ingestion, and no source reached says whether HEST's spot set for this sample is restricted the same way. So this sample cannot be treated as one donor either, for a different reason than the three-piece and two-piece composites: the risk here is contamination by a second donor's spots rather than a known mixture. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,KRP429,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI566,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM6250309 title 'KRP449', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: KRP449; KRP440 (brushite, spots not used).",kidVis_papilla_KRP449,contradicted,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757839479681478,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.757839, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. A second donor's tissue piece sat in the same fiducial zone and the study states that only the named sample's spots 'were used in the conduct of this experiment'. That is a statement about the study's own analysis, not about HEST's ingestion, and no source reached says whether HEST's spot set for this sample is restricted the same way. So this sample cannot be treated as one donor either, for a different reason than the three-piece and two-piece composites: the risk here is contamination by a second donor's spots rather than a known mixture. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,KRP449,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI567,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM6250308 title 'KRP428', characteristics disease 'Calcium oxalate stone disease', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: KRP428.",kidVis_papilla_KRP428,verified,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Calcium oxalate stone disease,Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.756754987864769,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.756755, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,KRP428,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI568,False,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE231630,"GSM6250307 title '20-0034', characteristics disease 'Reference (papillary nephrectomy)', tissue source 'Papillary Nephrectomy', storage 'OCT at -80C'. Pieces inside the fiducial zone per the GEO description: 20-0034.",kidVis_papilla_20-0034,verified,Indiana University (Eadon laboratory),verified,Indiana University School of Medicine,Reference (papillary nephrectomy),Renal papilla,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758717479671066,0.352777777777778,20x,"source states 'H&E-stained sections were imaged with a Keyence BZ-X810 microscope equipped with a Nikon 10x CFI Plan Fluor objective at 0.7547 um/pixel and image resolution of 1920x1440'; HEST's estimate here is 0.758717, within 0.7 per cent",True,False,"HEST carries no patient label for this sample. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST's pixel_size_um_embedded 0.352778 disagrees with its own estimate by 53 per cent and with the source's stated 0.7547, so the embedded value is the wrong one and the uncertainty flag clears.",A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,20-0034,https://www.nature.com/articles/s41467-023-38975-8,"GEO series GSE231630 per-sample records (disease, tissue source, storage and the free-text description naming every tissue piece inside each fiducial zone), read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi | Canela VH et al., 'A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease', Nat Commun 14:4140 (2023), doi:10.1038/s41467-023-38975-8, Methods (Visium imaging); PMC10356953 full text read 2026-09-22"
institution_kidney_visium,NCBI692,False,Patient 22,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047796 title '32-10003', characteristics disease 'Acute Kidney Injury', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_32-10003,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Acute Kidney Injury (AKI),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.759454731728241,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.759455, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],32-10003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI693,False,Patient 21,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047795 title '30-10929', characteristics disease 'Acute Kidney Injury', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_30-10929,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Acute Kidney Injury (AKI),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757575757575758,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757576, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],30-10929,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI694,False,Patient 20,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047794 title '30-10631', characteristics disease 'Acute Kidney Injury', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_30-10631,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Acute Kidney Injury (AKI),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758953439,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.758953, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],30-10631,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI695,False,Patient 19,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047793 title '33-10331', characteristics disease 'Acute Kidney Injury', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_33-10331,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Acute Kidney Injury (AKI),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757567931501187,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757568, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],33-10331,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI696,False,Patient 18,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047792 title '30-10125', characteristics disease 'Acute Kidney Injury', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_30-10125,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Acute Kidney Injury (AKI),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.756934321,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.756934, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],30-10125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
