task,gene,n,mean,var,zero_frac,fano,nb_alpha_mom,bic_nb,bic_zinb,nb_converged,zinb_converged,delta_bic,mean_depth,zinb_preferred,both_converged,platform,col,nb_diverged
HCC,HBB,4196,0.5440896091515729,31.712715952874127,0.8391325071496664,58.28583273686371,105.28749634861153,,5934.334750922826,False,True,,32962.44140625,False,False,Visium (whole transcriptome),#1b6ca8,False
HCC,IGFBP5,4196,1.4051477597712108,7.334266700450285,0.463536701620591,5.219569721012448,3.002936660340609,13563.14344675036,13571.486795546803,True,True,-8.343348796443024,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,IGHA1,4196,1.130600571973308,111.40463191574698,0.597950428979981,98.53580006713204,86.2690170914178,10997.73162080063,11006.073659241303,True,True,-8.342038440674514,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,IGHG1,4196,0.5607721639656816,18.57151444533701,0.7902764537654909,33.117753766525325,57.27415843788366,15034.358717457211,6911.914286814579,True,True,8122.444430642632,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,True
HCC,IGHM,4196,0.715443279313632,300.4458258106079,0.8102955195424214,419.943599300903,585.5720661780776,932710.1801651036,6635.671997004701,True,True,926074.5081680987,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,True
HCC,IGKC,4196,2.3412774070543376,330.95430053709134,0.486653956148713,141.35629530269088,59.94859681291641,14692.963986299195,14701.306350179842,True,True,-8.342363880647099,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,IGLC1,4196,1.4599618684461393,1332.4343917983072,0.775023832221163,912.6501318944984,624.4342072199339,1179632.894359907,8047.972258267256,True,True,1171584.9221016397,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,True
HCC,IGLC2,4196,1.7726406101048615,349.55544675614783,0.6477597712106768,197.1947639941915,110.6793801720392,11361.084300616163,11369.426189132477,True,True,-8.341888516313702,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,JAG1,4196,0.4887988560533842,0.9460008453479164,0.6718303145853194,1.93535814094581,1.9135849631441344,7918.971999184009,7927.314249371783,True,True,-8.34225018777397,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,LRRC75A,4196,0.8410390848427073,2.3620913157544905,0.6081982840800763,2.8085392918407037,2.1503629551044465,10475.152934206591,10483.49564938896,True,True,-8.342715182365282,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,LTBP2,4196,0.436606291706387,0.8152889805944932,0.7185414680648237,1.8673321848114048,1.9865315761291775,7375.363746122285,7383.707189929015,True,True,-8.343443806729738,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,MCAM,4196,0.5383698760724499,0.9303510011805328,0.6432316491897044,1.7280888893109854,1.352395298605089,8374.807744941678,8383.149996807839,True,True,-8.34225186616095,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,MFAP4,4196,0.1875595805529075,0.4255996686781554,0.863441372735939,2.2691438497757814,6.766617018626658,4252.126222776361,4260.470102165296,True,True,-8.34387938893542,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,MGP,4196,4.36558627264061,36.855587761089225,0.2633460438512869,8.44229971861177,1.704765237432852,21444.487037318897,21452.24358530713,True,True,-7.756547988228704,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,MUSTN1,4196,0.5438512869399428,1.4977190377122884,0.6582459485224023,2.7539128318320607,3.224986083421266,8395.235378283152,8403.577376536417,True,True,-8.341998253265047,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,MYL9,4196,1.9022878932316492,14.92012825654946,0.3174451858913251,7.843254593395331,3.597381141804912,15697.755065346344,15706.097027308895,True,True,-8.341961962552887,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,NDUFA4L2,4196,0.5014299332697807,1.0471970012873375,0.6916110581506196,2.0884213961034552,2.170635065613164,7992.203783433008,8000.546027983104,True,True,-8.342244550096439,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,PDE9A,4196,0.3603431839847474,0.6152946616960815,0.7516682554814109,1.70752407438939,1.963472894271085,6586.485767310635,6594.828207751544,True,True,-8.342440440908831,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,PDZK1IP1,4196,4.219494756911344,35.98875931558633,0.44232602478551,8.52916317922622,1.7843755266892527,19874.572822307306,19609.372497942528,True,True,265.20032436477413,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,True
HCC,PHKG1,4196,0.5030981887511916,0.9570821748620344,0.7018589132507149,1.9023765067366631,1.7936389494396203,7981.112026014473,7989.350558771386,True,True,-8.238532756913628,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,PPP1R14A,4196,0.5469494756911344,1.2695473071010364,0.646329837940896,2.321141830325032,2.415473254921061,8444.193355047464,8452.535343371164,True,True,-8.341988323700207,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,PRELP,4196,0.5104861773117254,1.202988941167648,0.7049571020019065,2.3565553674787356,2.657379235266468,7997.459620523151,8005.805698787824,True,True,-8.346078264672542,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,PTGDS,4196,2.9189704480457577,24.63276518530049,0.4604385128693994,8.438853912273094,2.5484512586461388,17516.29848608635,17493.540817858448,True,True,22.757668227903196,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,False
HCC,RBP7,4196,0.4351763584366063,0.744068645886712,0.7166348903717826,1.709809440383704,1.6310845628970545,7379.201430374892,7387.543384123931,True,True,-8.341953749039021,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,RND1,4196,0.553860819828408,0.9622949832464316,0.6701620591039085,1.7374310454828,1.3314374642193754,8480.782354131103,8478.739439613948,True,True,2.0429145171547134,32962.44140625,True,True,Visium (whole transcriptome),#1b6ca8,False
HCC,S100A4,4196,1.1532411820781696,4.102137287228542,0.4983317445185891,3.5570506421184054,2.2172730924424116,12443.364070090678,12451.707833710168,True,True,-8.343763619490346,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,SPARCL1,4196,1.0698284080076264,3.4427986356266427,0.4697330791229742,3.2180848908641995,2.073309022514186,12043.815713889846,12052.157714679555,True,True,-8.342000789711165,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,TAGLN,4196,2.4666348903717825,30.80818328597188,0.2612011439466158,12.489964934100293,4.658153899853606,17478.141163765467,17486.48385978518,True,True,-8.342696019713912,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,TCEAL9,4196,0.5600571973307912,0.943472130219938,0.6591992373689228,1.6845995993203664,1.2223744335098967,8548.61874192477,8555.014661233778,True,True,-6.395919309006786,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,TPM2,4196,0.9621067683508104,4.049338492531056,0.4976167778836987,4.20882445247964,3.335206193362539,11422.619110130849,11430.961216376048,True,True,-8.342106245201649,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,TRBC2,4196,0.3999046711153479,0.7430178693369359,0.7278360343183985,1.8579874730260928,2.1454799981033874,7022.220211911853,7030.562420068807,True,True,-8.342208156954257,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
HCC,TSPAN13,4196,0.4296949475691134,0.7933873681842404,0.7221163012392755,1.8463967814204507,1.969762004903057,7305.864701429246,7314.206758320232,True,True,-8.342056890985077,32962.44140625,False,True,Visium (whole transcriptome),#1b6ca8,False
IDC,ABCC11,35536,28.502307519135524,5188.494718187237,0.2704299864925709,182.03770746294313,6.351685993893661,257949.2119373656,257959.69476598615,True,True,-10.4828286205302,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,ADH1B,35536,7.719692705988294,544.1884018304306,0.2886368752814047,70.49353161535751,9.002111128264241,198073.22277456577,198083.70556445187,True,True,-10.482789886125827,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,ADIPOQ,35536,2.402774651058082,165.41353838242313,0.5306449797388564,68.84271827554943,28.235156486969895,119463.13293318456,119473.62748857836,True,True,-10.494555393815972,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,ANKRD30A,35536,106.22954187303016,47616.76838685639,0.4099786132372805,448.2441282084213,4.210167156166271,271739.6172768723,271750.17434982356,True,True,-10.557072951283772,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,AQP1,35536,23.64140589824403,1783.9022776237885,0.1430099054479964,75.45669175944768,3.1494189507984354,281254.6092874398,281265.09006161516,True,True,-10.4807741753757,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,AQP3,35536,22.567846690679875,3201.3572089947597,0.3019754615038271,141.85479247857813,6.241392650755142,230510.2191585457,230520.71586460315,True,True,-10.496706057456322,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CCR7,35536,2.3273863124718597,62.575128398500134,0.5156461053579469,26.886438260453904,11.12253609198232,126139.8662611483,126150.40117908583,True,True,-10.534917937533464,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CD3E,35536,13.030532417829807,1094.3007702920122,0.2597647456100855,83.97974351337092,6.3681007692232825,227003.9542938056,227014.4377711098,True,True,-10.48347730419482,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CEACAM6,35536,22.799893066186403,8928.985283230439,0.2856821251688428,391.6239982928979,17.13271185785588,241537.04454122612,241547.52845360653,True,True,-10.48391238041222,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CEACAM8,35536,0.7332564160288159,8.348741735402763,0.7130796938316074,11.385842050476748,14.16399750952687,73861.85318767188,73872.33333155363,True,True,-10.480143881752156,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CLIC6,35536,120.41042886087348,45274.809199241994,0.1270823953174245,376.00405236953463,3.11438183483947,364427.15003033355,364437.6356710652,True,True,-10.48564073164016,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,CYTIP,35536,7.123677397568663,226.85896828022192,0.1634398919405673,31.845766676302567,4.330034188076841,210991.43815489172,211001.9169947823,True,True,-10.478839890594829,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,DST,35536,51.96800427735254,3822.092939942686,0.0131134624043223,73.54704097437006,1.395994361976794,351683.3304481568,351633.77017700236,True,True,49.560271154448856,7621.5263671875,True,True,Xenium (targeted panel),#c8632a,False
IDC,ERBB2,35536,136.15375956776228,59288.94621803072,0.0391996848266546,435.4558141196478,3.1909204380318545,407562.9866053998,407573.4650279141,True,True,-10.478422514221164,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,ESR1,35536,45.06207789284106,4207.6237809531,0.0764013957676722,93.37394052176096,2.049926342531937,329242.8344806657,329253.31537728285,True,True,-10.480896617169492,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,FASN,35536,59.45674808644755,8931.390165240155,0.1026564610535794,150.21659361952152,2.5096662434778136,340929.8707573846,340940.35128403216,True,True,-10.480526647588704,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,GATA3,35536,238.30172219720848,84973.41339340374,0.0309263845114813,356.5790990091264,1.4921381840239665,446331.591894515,446342.07106079697,True,True,-10.479166281991638,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,IL2RG,35536,7.783008779828906,341.06058198118086,0.2518854119765871,43.82117399958508,5.5018791846366675,205605.3147160221,205615.87076010735,True,True,-10.55604408524232,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,IL7R,35536,12.498002026114364,1475.623184413785,0.272427960378208,118.06872661170128,9.366995329900584,220092.1394602793,220102.6209492661,True,True,-10.481488986813927,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,KIT,35536,6.063878883385862,200.2095116064363,0.2229851418280054,33.016739855240345,5.279910841056129,198070.3988134097,198080.8776656944,True,True,-10.478852284693858,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,KLF5,35536,7.60029266096353,257.01552151277133,0.2466794236830256,33.8165295703479,4.3177981472870774,207439.7931248643,207450.27972466097,True,True,-10.486599796626251,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,KRT14,35536,9.00461503827105,1008.0534471122478,0.3563147230977037,111.94853337181657,12.32129667956571,187719.1178721976,187729.60032803044,True,True,-10.482455832825508,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,KRT5,35536,5.473744934714093,444.0593641205597,0.6302904097253489,81.12532999197084,14.638119047860966,126235.19614733716,126245.72468075372,True,True,-10.52853341656737,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,KRT6B,35536,3.589768122467357,281.6461415418413,0.5744597028365601,78.45803180965831,21.577447112773136,124748.3731167904,124758.85280665076,True,True,-10.479689860367216,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,MMP1,35536,4.46209477712742,176.0303065052706,0.3806843764070238,39.45014960408221,8.617062506421126,165308.26121090126,165318.74691222302,True,True,-10.48570132176974,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,MMP12,35536,1.80121566861774,228.46832102105296,0.6031629896443044,126.84118009942722,69.86458217743478,,102526.51935218596,False,True,,7621.5263671875,False,False,Xenium (targeted panel),#c8632a,False
IDC,MS4A1,35536,3.832451598379108,276.22097697528494,0.5521724448446645,72.07422452304667,18.545367814457645,618662.0792130358,132275.3497160821,True,True,486386.72949695366,7621.5263671875,True,True,Xenium (targeted panel),#c8632a,True
IDC,MUC6,35536,3.1067086897793788,277.7688859053991,0.5763451148131472,89.40937617331758,28.457568765353383,116646.28263012932,116656.76212607342,True,True,-10.479495944091468,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,MYBPC1,35536,71.63158487167942,33670.09761387759,0.5151958577217469,470.0454090774912,6.548025007651829,210287.58901617824,210298.08734790425,True,True,-10.498331726004835,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,MYH11,35536,10.229035344439442,1073.7695478072776,0.2465387212967132,104.9727087306414,10.1644686160129,213178.3184381324,213188.8002433453,True,True,-10.48180521291215,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,MYLK,35536,38.637775776677174,2348.769254250665,0.0290409725348941,60.78945299093658,1.5474351664680226,331717.17505162646,331685.45803108916,True,True,31.717020537296776,7621.5263671875,True,True,Xenium (targeted panel),#c8632a,False
IDC,OPRPN,35536,1.082536019810896,83.03264167310806,0.6719945970283656,76.70196663535751,69.93020578528333,83955.41161289944,83965.89913458376,True,True,-10.48752168432111,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,OXTR,35536,2.5538890139576766,102.83159708845562,0.4262719495722647,40.264708656661995,15.374477294067994,139548.5495291241,139559.0366163598,True,True,-10.48708723569871,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,PIGR,35536,1.6122242233228277,96.59835232298828,0.6282361548851868,59.91620205525573,36.54342938343167,99534.89707350724,99545.39080513986,True,True,-10.493731632624986,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,PTGDS,35536,15.690848716794235,1256.5928145209707,0.1583183250787933,80.0844388472125,5.040163236203201,252568.58479497873,252579.06565077443,True,True,-10.480855795700336,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,PTN,35536,11.204918955425484,1444.2874850194626,0.1499043223773075,128.89762886862565,11.414418022782478,232115.25884869864,232125.7378332081,True,True,-10.478984509478323,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,PTPRC,35536,32.57384061233679,2486.3813210140206,0.0246791985592075,76.33061604876724,2.3126108138515615,319508.90042765264,319519.3843911729,True,True,-10.483963520266116,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SCD,35536,99.93688090950025,29933.39815460476,0.0292660963529941,299.52303776332104,2.9871158179696877,389126.24674625904,389136.7251740896,True,True,-10.478427830559667,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SCGB2A1,35536,8.57108284556506,533.6385097715521,0.390027014858172,62.26033739105356,7.147327647492233,188832.5538832436,188843.04659501472,True,True,-10.492711771134054,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SERHL2,35536,28.85966343989194,19812.599216028557,0.1850517784781629,686.5152553595664,23.753404359248243,257426.05069550037,257436.54635033268,True,True,-10.49565483230981,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SERPINA3,35536,122.45762044124268,71288.88358453313,0.1842638451148131,582.1514686277837,4.745735435114309,341235.01017427776,341245.62706711836,True,True,-10.616892840596847,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SFRP1,35536,14.289396668167493,2380.357052051909,0.3994259342638451,166.58205432526296,11.58775686409002,198200.54864243968,198211.0892216374,True,True,-10.540579197724584,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,SLAMF7,35536,6.434123142728501,184.21910179476933,0.2835997298514183,28.63157849301716,4.294536781479677,194771.94195994773,194782.4211313284,True,True,-10.479171380691696,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TACSTD2,35536,161.30538045925258,36029.27654456891,0.0238912651958577,223.36066188238695,1.3785074078081212,423977.3387829391,423987.81869040424,True,True,-10.479907465109136,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TCL1A,35536,0.7281348491670419,7.4160267560940705,0.7181449797388564,10.18496335476556,12.614371314973871,73752.75246466928,73763.26861037382,True,True,-10.516145704546943,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TENT5C,35536,10.875422107158938,674.1978188734598,0.3529378658262044,61.99279551914194,5.608315237621201,207519.76441215485,207530.4543145192,True,True,-10.68990236436366,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TOP2A,35536,37.05155335434489,2872.4531744548995,0.09961728950923,77.5258501845796,2.065388445464614,315162.8228365592,315173.3039426815,True,True,-10.481106122315396,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TPSAB1,35536,6.678607609185052,198.88606662458147,0.3591569113012157,29.779570572622735,4.309217168716777,187841.06882327015,187851.56773801436,True,True,-10.498914744210197,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,TRAC,35536,16.83596915803692,1276.040998008223,0.2854570013507429,75.79254784979719,4.442426043177547,242737.17937547129,242747.66316559803,True,True,-10.483790126774691,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
IDC,VWF,35536,16.29738856371004,861.2539523753683,0.16234241332733,52.84613231184488,3.1812539849048243,256255.05203336064,256265.53289872248,True,True,-10.480865361838369,7621.5263671875,False,True,Xenium (targeted panel),#c8632a,False
LUNG,ACE2,5206,12.802919708029195,430.4641298021974,0.2176334998079139,33.622340811232064,2.5480391625648764,34319.28293692599,34327.841224821845,True,True,-8.558287895852118,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,ALDH1A3,5206,12.360929696504034,418.58305727190566,0.1056473300038417,33.86339600251031,2.6586508304310525,36825.76837317273,36834.326119930534,True,True,-8.557746757804125,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,BBOX1,5206,1.594890510948905,4.890033446223101,0.4197080291970803,3.0660621607897705,1.2954257026462177,17987.882831911484,17994.08837068783,True,True,-6.205538776346657,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CAPN8,5206,95.31367652708413,19514.61455643252,0.0954667691125624,204.74096968536608,2.137583787647426,53870.8230964779,53879.38384005036,True,True,-8.560743572459614,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CCL19,5206,3.140799077986938,105.17460024511732,0.4383403764886669,33.48657384111557,10.343410397947997,21279.612498058337,21288.172061862973,True,True,-8.559563804639765,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CCR7,5206,3.952938916634652,148.62660327273306,0.2558586246638494,37.599013394132285,9.25868427668267,25265.13478030684,25273.692425839716,True,True,-8.557645532873721,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CD163,5206,40.507491356127545,3356.9785221589063,0.0518632347291586,82.87302940203179,2.0211824198697728,48763.02748718951,48771.585367112166,True,True,-8.557879922656866,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CD19,5206,2.2877449097195544,33.17098138813451,0.3152132155205532,14.499423098793304,5.90075538642468,20949.882414461124,20958.44103509349,True,True,-8.558620632364182,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CD1A,5206,1.5320783711102577,5.215397293376482,0.3928159815597387,3.4041321852204063,1.5691966093602605,17690.634030043533,17699.211114554724,True,True,-8.57708451119106,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CD2,5206,26.838263542066844,1127.564998636392,0.1023818670764502,42.013336550966635,1.5281665479840558,44222.04129452331,44215.512462163526,True,True,6.528832359785156,9930.2900390625,True,True,Xenium (targeted panel),#c8632a,False
LUNG,CD274,5206,12.16615443718786,419.7228196756643,0.2064925086438724,34.49921845416595,2.753476345144038,34316.91554440354,34325.473708724145,True,True,-8.558164320602373,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CD79A,5206,3.593161736457933,126.96989751350968,0.3494045332308874,35.336538354289075,9.55607926186405,23586.130475119997,23594.688188669395,True,True,-8.557713549398613,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CDK1,5206,14.721091048789855,486.02901521668457,0.1492508643872455,33.015828351706205,2.174827140569724,37812.75557055674,37821.313919426466,True,True,-8.558348869722977,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CNN1,5206,3.394160583941606,60.96430018861707,0.2543219362274299,17.96152500180761,4.997266505908908,24247.5130593455,24256.070738730537,True,True,-8.557679385037773,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,COL5A2,5206,47.720130618517096,4590.129727245184,0.0580099884748367,96.18854072172324,1.99472506650656,49497.61903863675,49506.176630780275,True,True,-8.557592143522925,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CTSG,5206,1.0199769496734536,4.018044648844181,0.5071071840184402,3.939348482463805,2.8817793219786387,14546.842163466448,14555.402022563458,True,True,-8.559859097009394,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CTSK,5206,30.900883595850942,1340.1238916302516,0.0509028044563964,43.36846509496544,1.3711085303934236,46248.35660807136,46249.402562906645,True,True,-1.0459548352810089,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CXCL10,5206,7.366308106031502,489.2008550320456,0.2558586246638494,66.41058831512763,8.879697587122335,29758.05500211897,29766.612664774224,True,True,-8.557662655253807,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CXCL9,5206,12.844794467921629,792.498096816538,0.2049558202074529,61.69799748806486,4.725493867546967,34813.16930943381,34821.727473786,True,True,-8.558164352187305,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CXCR4,5206,19.77794852093738,1870.314564551432,0.1106415674222051,94.56565035405342,4.73080664837421,40413.126995356666,40421.68519489634,True,True,-8.558199539671477,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,CYP2A7,5206,3.5653092585478294,53.70284243075768,0.2072608528620822,15.062604261328834,3.9442873651461623,24851.76129752473,24860.319767218672,True,True,-8.558469693944062,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,DMBT1,5206,61.07203227045717,29629.906241671197,0.272762197464464,485.1632595171439,7.927741087328313,40006.50185472521,40015.06132092461,True,True,-8.559466199396411,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,DNAAF1,5206,3.2752593161736456,170.06350689719943,0.2704571648098348,51.92367702227554,15.547983260686555,23900.648744394115,23909.207284704175,True,True,-8.558540310063108,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,FCER1A,5206,2.574721475220899,14.26828690607859,0.31732616212063,5.541681709418468,1.7639506848129325,21946.233945516553,21954.791603654947,True,True,-8.55765813839389,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,FGFBP1,5206,7.915290049942374,273.01587760077325,0.2877449097195543,34.49221391485975,4.231331221412863,29340.038054736313,29348.595703081657,True,True,-8.557648345344205,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,GPRC5A,5206,107.19804072224356,8745.25741018547,0.0186323472915866,81.58038478375688,0.7516964325173201,59065.22636032304,59071.12647735999,True,True,-5.900117036951997,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,INMT,5206,23.122550902804456,1584.993239678004,0.0816365731847867,68.54750785674628,2.9212826967354046,41734.065653657424,41742.62327293038,True,True,-8.5576192729568,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,LIF,5206,14.379369957741067,484.00264060200976,0.1308106031502112,33.659516517373504,2.271275905227781,37587.576464106736,37596.13410638128,True,True,-8.557642274543468,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MALL,5206,150.81674990395695,46330.7156924896,0.0457164809834806,307.19874100187076,2.0302701205062705,60037.1998992991,60045.75750106314,True,True,-8.557601764041465,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MARCO,5206,16.316941990011525,1158.1558205026863,0.1826738378793699,70.97873003481017,4.288715990879167,37042.558614327136,37051.11672313411,True,True,-8.558108806973905,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MCEMP1,5206,6.334037648866692,117.65919472211732,0.2036112178255858,18.57570182633337,2.774802235265853,29802.957473672737,29811.51590207766,True,True,-8.55842840492187,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MEDAG,5206,10.646753745678064,1074.5485840803656,0.1494429504417979,100.92734459238967,9.385710140328372,33375.446708106465,33384.00433773774,True,True,-8.557629631271993,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MET,5206,172.93545908567037,97307.58238506298,0.0660776027660391,562.6814934284695,3.247925534752352,58990.08187920826,58998.63956266737,True,True,-8.557683459112013,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MKI67,5206,34.057049558202074,4209.370231754317,0.1615443718786016,123.5976188882915,3.5997721610845144,43146.3288187976,43154.89142662213,True,True,-8.562607824533188,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,MS4A1,5206,7.037840952746831,959.65255433858,0.2408759124087591,136.35610136430162,19.232617257636782,,29101.673998938957,False,True,,9930.2900390625,False,False,Xenium (targeted panel),#c8632a,False
LUNG,MZB1,5206,4.4512101421436805,78.22730208954937,0.28582404917403,17.574389793215985,3.7235693808951114,26002.38420496088,26010.941902567556,True,True,-8.557697606676811,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,OGN,5206,5.924702266615443,254.9507172504348,0.1726853630426431,43.03181928432641,7.094334431143928,28906.637929969667,28915.195560153872,True,True,-8.557630184204754,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,PCSK2,5206,10.088359585094125,926.8905580385892,0.3421052631578947,91.87723239049684,9.008127795600275,28400.7739046735,28409.33611472859,True,True,-8.562210055089963,9930.2900390625,False,True,Xenium (targeted panel),#c8632a,False
LUNG,PECAM1,5206,68.18920476373415,3084.42701888717,0.0230503265462927,45.23336251792742,0.6486857072345937,54396.63653974283,54274.07896511244,True,True,122.55757463038752,9930.2900390625,True,True,Xenium (targeted panel),#c8632a,True
